corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
224,2,"[-1.5248855710300782, 1.3355730135143564]","[-1.135167078308277, 1.2964802222098872]",4.565141474169878,1000,1002
225,2,"[1.1551870470979009, 0.8550182819552314]","[0.9716234208298467, 0.9439365676072303]",0.0008065643696824634,1000,1002
226,2,"[-1.8998870813705744, -0.8063862540479341]","[-0.09802580640282489, 0.01189460566720774]",1.2061830440109407,1000,1002
227,2,"[-0.9702909136451876, -0.5728812749966579]","[-0.06006254787347642, 0.005081416394955807]",1.1239498455112098,1000,1002
228,2,"[-1.6890153092553173, 1.789779243135233]","[-1.315839833382305, 1.7391236253187277]",5.369026449267498,1000,1002
229,2,"[0.22037397795789326, -0.7965724235447356]","[0.19902041524410888, 0.036899375984351904]",0.6423025695391602,1000,1002
230,2,"[-0.4219637060637351, -0.21625839409219316]","[-0.036117809820491086, 0.0022652741038228434]",1.0736324252479048,1000,1002
231,2,"[0.4120343894450884, 0.06422293584485494]","[0.43509052906748974, 0.18649875938362628]",0.3199095179546945,1000,1002
232,2,"[1.7178295222862534, -0.012437574017719388]","[0.6913619214583884, 0.47651376453984146]",0.09547283144950344,1000,1002
233,2,"[2.0158792287162886, 1.439436626923912]","[1.2796268193647886, 1.6383928258393772]",0.07828103400688059,1000,1002
234,2,"[-1.1939409331923525, 1.7637179991814809]","[-1.247249668151818, 1.5633927555343654]",5.05615441544012,1000,1002
235,2,"[-1.57136323426109, 1.300274005979921]","[-1.1273034656783767, 1.2786968195049966]",4.53163533252857,1000,1002
236,2,"[-0.48896698991992804, 1.548182816543005]","[-0.9912456682613421, 0.9905741856936425]",3.9714692525818487,1000,1002
237,2,"[1.5075602026801165, 1.2530704388817764]","[1.1679350872106056, 1.3646800840301048]",0.028239125401337186,1000,1002
238,2,"[1.1879646671137234, -0.800034246254425]","[0.32150515744840175, 0.10027721208180629]",0.46130904452577226,1000,1002
239,2,"[-1.716554616622071, -0.39739318777789867]","[-0.3028867435838379, 0.09760080973784736]",1.7009483309354712,1000,1002
240,2,"[-1.3372435866152605, 0.7985196601444833]","[-0.8870689011272462, 0.7949626701126307]",3.5675438435190143,1000,1002
241,2,"[-0.6303755201012304, 1.9480993827222113]","[-1.1964233430505304, 1.4392426261661024]",4.830381065146936,1000,1002
242,2,"[0.57742162880648, 1.3208803886463425]","[1.0167521961227488, 1.0338513915252099]",0.00028107648242987107,1000,1002
243,2,"[-1.505178940449389, 1.482811319388662]","[-1.1877508718280392, 1.4185748633531798]",4.792373387375704,1000,1002
244,2,"[1.731613452342863, -0.052994380517638495]","[0.6753877498891281, 0.4545940255009284]",0.10561478705808809,1000,1002
245,2,"[0.4352120330280038, 1.0846609444986695]","[0.8681144185359154, 0.753051870071904]",0.017426384848142393,1000,1002
246,2,"[-1.3318609827413503, 0.010510649194260147]","[-0.4779449222552186, 0.23583506745435068]",2.1898026983452,1000,1002
247,2,"[-0.4150762382446056, -1.4484521281034277]","[0.1463536065107422, 0.01919947986873645]",0.7292049599501159,1000,1002
248,2,"[-0.5425790062938873, -1.7687662207570183]","[0.15033207838450716, 0.020335124472009015]",0.722448422559341,1000,1002
249,2,"[-1.9422744291349014, -1.494358879621846]","[0.09665646476511318, 0.007785818996680643]",0.8162718595642541,1000,1002
250,2,"[1.896919497069256, 0.20287297902598933]","[0.8031627841024144, 0.6441865653578904]",0.038823016141425894,1000,1002
251,2,"[1.908007572083589, -0.2764886903597794]","[0.5976589049907686, 0.3552122753166931]",0.16227193924116157,1000,1002
252,2,"[-0.7708011188827768, 0.025157070193639886]","[-0.3246517584431149, 0.11152363494568152]",1.758453685237815,1000,1002
253,2,"[-0.24776012335960007, -1.6151974532638969]","[0.15494779137678605, 0.021693923640728283]",0.7146491089127576,1000,1002
254,2,"[0.5768245849710847, -1.16310760444068]","[0.20452140301260807, 0.0390806046468839]",0.6335415683249925,1000,1002
255,2,"[0.4898322632615102, 0.6152236744628361]","[0.6972354824186353, 0.48470160325730116]",0.09187248077230671,1000,1002
256,2,"[-1.4253062015850575, -1.7967119273547032]","[0.13515859422458712, 0.016180534968160243]",0.7483863437079519,1000,1002
257,2,"[1.1499994565363294, -0.16465746424086447]","[0.5438990164512846, 0.29354853213592025]",0.2085468569963948,1000,1002
258,2,"[-1.8097610936095712, 2.026972435127366]","[-1.4052154302415443, 1.9822264964695184]",5.790831325842479,1000,1002
259,2,"[-1.8113308221588822, 0.7988642974046338]","[-0.9515837478734374, 0.9135467507801394]",3.8151354428174034,1000,1002
260,2,"[1.9811488778789421, -1.0683182931315687]","[0.31233334193721013, 0.09446190126071964]",0.4738403756248952,1000,1002
261,2,"[-1.4653465858572445, -1.5508072881257313]","[0.11720405177015514, 0.011882784873391955]",0.7796724196197768,1000,1002
262,2,"[-0.8057849955631287, -1.6341163581003912]","[0.14057063847861692, 0.01760745042320397]",0.739082219360418,1000,1002
263,2,"[0.7870928555791643, -1.7928527948592632]","[0.1765757394956347, 0.02865115835239873]",0.6786665069701371,1000,1002
264,2,"[0.03859303690153881, 2.034470313381793]","[0.7591661197357934, 0.5752257646822276]",0.058123598595520354,1000,1002
265,2,"[1.2860222238966532, 0.47193881899422063]","[0.8386307252670433, 0.7025911677037572]",0.026090499081905905,1000,1002
266,2,"[-0.7935851692580387, 0.507477345450551]","[-0.6153135594815529, 0.38652179774312223]",2.615496321184581,1000,1002
267,2,"[0.11076183618212498, -0.30276245958503845]","[0.21461412028634858, 0.043245835662299184]",0.6176224935491434,1000,1002
268,2,"[-1.5126102968721429, 1.5835308656249518]","[-1.2251467566191738, 1.5087686414172905]",4.957337257095529,1000,1002
269,2,"[-0.205682078427863, -1.2508261915821464]","[0.1514775280209518, 0.02066819463827852]",0.7205089707782335,1000,1002
270,2,"[-0.5416576988066217, -0.3517245336415149]","[-0.032466224998840235, 0.0019370518237553317]",1.0660644739672145,1000,1002
271,2,"[1.341595220241917, 0.956884502779503]","[1.0389695981751348, 1.0796101518921137]",0.0015209499017378035,1000,1002
272,2,"[1.1030728443549278, -2.0028159409002613]","[0.17443500585260452, 0.027919153247508023]",0.682186775657539,1000,1002
273,2,"[-0.34343322345569693, -0.07641435490171444]","[-0.05022642578737147, 0.003785380296776729]",1.1031349831290678,1000,1002
274,2,"[-1.9693884341327599, -0.9838050969803398]","[-0.0282712464844981, 0.001593147840896363]",1.05740478160086,1000,1002
275,2,"[1.0661471155082651, -1.4863986453340199]","[0.2011043673221642, 0.03771830401293697]",0.6389766105091028,1000,1002
276,2,"[0.14463029842981534, -1.166533132217395]","[0.17430110772998067, 0.027873685090846916]",0.6824072613996044,1000,1002
277,2,"[-1.9983533070586132, -1.060038829672278]","[-0.0032519657670814113, 0.00028056174915612453]",1.0065217960847925,1000,1002
278,2,"[1.9491789001115802, 1.2350960102727253]","[1.2047408659658378, 1.4521255639217636]",0.041971386116529535,1000,1002
279,2,"[1.882425935138953, -0.0497498360776194]","[0.6934134729494378, 0.4793658309530149]",0.09420741260153019,1000,1002
280,2,"[-1.5985205302169456, 0.19644206683624654]","[-0.6326264238810084, 0.4081628032607828]",2.671783902701588,1000,1002
281,2,"[-0.1868704376424002, 1.4104866109014669]","[-0.7006779570227968, 0.4989924719960898]",2.898774293370208,1000,1002
282,2,"[-1.6462537491077343, -0.04816430275879657]","[-0.5026855052455009, 0.2602231364631041]",2.2637344491269507,1000,1002
283,2,"[-1.4334006694134405, -0.7181274034583143]","[-0.07871138745222364, 0.008069620669755057]",1.1639694968015417,1000,1002
284,2,"[0.9722145889804272, -0.09822974210553226]","[0.5376308347461953, 0.2867358180467652]",0.21431936164519852,1000,1002
285,2,"[-0.5083615840429287, -0.4322251629771354]","[0.006938253399706623, 0.00010971715738910782]",0.9861720117433354,1000,1002
286,2,"[-0.16610603660907874, 1.167427763556585]","[-0.5377235752865297, 0.2968271435517177]",2.3704928022209653,1000,1002
287,2,"[1.6059788858992001, 1.8650508759200903]","[1.382165831645641, 1.9116050216105744]",0.14620020661978053,1000,1002
288,2,"[1.1751562701016889, -0.75609335501614]","[0.332258277438238, 0.10731432497841807]",0.44682841077884977,1000,1002
289,2,"[0.7705997561304767, -0.25557760386911466]","[0.4301918844864279, 0.18224034791403285]",0.32547918691719613,1000,1002
290,2,"[-1.0048691320993743, 1.3962099893285789]","[-1.078350375057555, 1.170770383833633]",4.3258301235552725,1000,1002
291,2,"[-1.8906056746503168, 1.645617119786695]","[-1.2851078281875001, 1.6592235081192637]",5.2276797543436215,1000,1002
292,2,"[-0.15778830489708895, 0.5619772490067168]","[-0.16488907419559384, 0.030832347484637684]",1.3582943855595415,1000,1002
293,2,"[0.6527136653548862, 1.6184022659339732]","[1.1484131423156738, 1.3193960691330158]",0.02205598087518656,1000,1002
294,2,"[0.5597990181568813, 0.46667196317721293]","[0.6622418534155873, 0.436937588370112]",0.11434517568242854,1000,1002
295,2,"[-1.774993241863414, 0.07539925788755575]","[-0.5931852832598462, 0.3597265906220642]",2.5444138651391275,1000,1002
296,2,"[-1.4329077726533974, 0.9725287166832048]","[-0.9776861562883375, 0.9638867814762775]",3.9176690582475957,1000,1002
297,2,"[0.05006098764871458, 0.7382129836374154]","[0.3282544076301407, 0.10466646565183156]",0.4521935490184697,1000,1002
298,2,"[-1.8773077991326341, -1.70069190227639]","[0.12046754393311333, 0.012614147193988675]",0.7739376887101899,1000,1002
299,2,"[0.8860605975047466, -1.752742559749434]","[0.18015508323309765, 0.029896367328514365]",0.6728007847582177,1000,1002
300,2,"[-1.7561324430735008, -1.998403685437901]","[0.1399683485943896, 0.017445641157871342]",0.7401147573504153,1000,1002
301,2,"[1.8698297274346705, 0.9728342403440924]","[1.1042867552252562, 1.2198411998314989]",0.010891090741497399,1000,1002
302,2,"[-0.6010822307755452, -0.8333902590457642]","[0.08177871402649536, 0.0053656604946333945]",0.843305124214141,1000,1002
303,2,"[-0.6156155709610003, 1.124980863718121]","[-0.8586997960682476, 0.7454473123604739]",3.461296760003261,1000,1002
304,2,"[0.6609740229444174, -1.2894389540148512]","[0.19934247735342897, 0.03702534708614694]",0.641788004297262,1000,1002
305,2,"[-1.3348481624715904, -1.6449714187739246]","[0.12804146598425425, 0.01439676658461336]",0.7607108256756684,1000,1002
306,2,"[0.6565999398966809, 1.0828704244602303]","[0.9501827156354754, 0.9026417954111282]",0.002485980642203364,1000,1002
307,2,"[-0.9623698295807834, -1.9622094396173813]","[0.14787284514376856, 0.019629256788350945]",0.7266211593229954,1000,1002
308,2,"[-1.7114248500165536, 1.9163547027252448]","[-1.3603232780188879, 1.8581220768218498]",5.576966995986863,1000,1002
309,2,"[-0.8378581914524865, 1.1027380135449953]","[-0.9186717960728825, 0.8520134201904955]",3.6877906517052823,1000,1002
310,2,"[0.5106219780270642, -0.48357523598173846]","[0.2991861769690365, 0.08642668777447536]",0.4920921570986881,1000,1002
311,2,"[-1.2055049740470063, -1.5508012312190713]","[0.12482710340520733, 0.013625665057331142]",0.7663102475729329,1000,1002
312,2,"[0.4710931170871979, 1.1248999654923795]","[0.9003994000107525, 0.8102960973912955]",0.00993817090800693,1000,1002
313,2,"[0.5894318225044715, 0.12411753778855239]","[0.5279909098998382, 0.2764122676128535]",0.2233505485212204,1000,1002
314,2,"[-1.8761677888240178, 1.9189300330265961]","[-1.3758134593934745, 1.9004892122982477]",5.650306000877764,1000,1002
315,2,"[1.2235333290171373, -0.8486009376728485]","[0.31232637981090033, 0.09445755241830607]",0.47384995084502973,1000,1002
316,2,"[1.9659584690538523, 0.4173069911503755]","[0.898765901262707, 0.807349812012771]",0.010266861418600571,1000,1002
317,2,"[0.3376032080168816, 1.0161077429433636]","[0.7873609343881449, 0.6189740789411677]",0.04530814033955053,1000,1002
318,2,"[1.2770090520172035, 0.6409363756298347]","[0.9062936441660367, 0.8209716005516466]",0.008796607813251898,1000,1002
319,2,"[-1.5233198228840448, -0.6624562954465345]","[-0.11925928502110433, 0.016953222823188542]",1.25348688051048,1000,1002
320,2,"[1.7534305907755, -1.1279744538875827]","[0.2849119591104044, 0.07810433689994645]",0.5122936955992179,1000,1002
321,2,"[-0.5236038703615455, -0.27821308746057327]","[-0.055217019586877726, 0.004418736998793346]",1.1136705984917405,1000,1002
322,2,"[-0.24819716221152377, 0.4626005298975766]","[-0.24245423009909473, 0.0637873165137664]",1.5461957777765563,1000,1002
323,2,"[1.8148386314023224, -1.0621226523340597]","[0.3040875819650164, 0.0893808617942143]",0.48524791238214193,1000,1002
324,2,"[-1.5503303626714398, -1.2391608735336967]","[0.07199437756563201, 0.004023663365698566]",0.8613288855643728,1000,1002
325,2,"[1.584844391257168, 0.597241088635724]","[0.9306331974151472, 0.8657887922379358]",0.0048201259841391605,1000,1002
326,2,"[-0.8769257912764001, 1.2941186620154563]","[-1.009657744245726, 1.0274002304444823]",4.045110608169614,1000,1002
327,2,"[1.480171505104634, 1.4193227312753787]","[1.2226400442812297, 1.4956288518468261]",0.04962945645939811,1000,1002
328,2,"[1.715923081787615, -1.014820781369911]","[0.30972750847017116, 0.09284112391069366]",0.4774309260189326,1000,1002
329,2,"[1.0446517401447557, -0.16163021916512244]","[0.5257534558087623, 0.27404280581200435]",0.22547332027978903,1000,1002
330,2,"[1.4008260726376922, 0.9358978136539675]","[1.0390237052274491, 1.0797227925135846]",0.0015251761856991228,1000,1002
331,2,"[1.1323287408628722, 0.6396388871416687]","[0.8819108037905715, 0.777259692756401]",0.013970760432395007,1000,1002
332,2,"[-1.3212517602520806, 0.18443025980185945]","[-0.5758495834486996, 0.33941227315678907]",2.4894007861603376,1000,1002
333,2,"[1.9852072530923852, 1.7915415203721992]","[1.3912636024866523, 1.9368598424846952]",0.15324231643865768,1000,1002
334,2,"[-1.8711603781754402, -1.3729185147722256]","[0.08068487638313286, 0.005205806294278242]",0.8453104014864836,1000,1002
335,2,"[-1.5084389439301145, 0.9256137112997704]","[-0.9683951672410547, 0.9458125833295894]",3.8810170025262645,1000,1002
336,2,"[1.301648711094047, -1.173457443591488]","[0.24971303355281138, 0.05937429077789431]",0.5638199483289309,1000,1002
337,2,"[0.023972630330691747, 1.3955196027338754]","[0.4230266218738803, 0.17609890333468617]",0.3337120228556577,1000,1002
338,2,"[0.9535551273625624, 0.17300359369461038]","[0.6493314830537362, 0.4199335604287288]",0.12325666617000447,1000,1002
339,2,"[0.3700641401191338, 0.03424480016908271]","[0.4054528205196736, 0.16147588522451]",0.3543367151401716,1000,1002
340,2,"[-0.8292415433981108, 0.26633008275052994]","[-0.49166425532521524, 0.24920996538070417]",2.2306516452623213,1000,1002
341,2,"[0.7736741971971717, 1.5291306633658683]","[1.1474814429906606, 1.3172538738020976]",0.0217799589048634,1000,1002
342,2,"[0.5582493858990003, 1.0695538157287752]","[0.9125676650498618, 0.8324110965782943]",0.0076580032349742675,1000,1002
343,2,"[-1.392346583226069, -0.15746058477654068]","[-0.3897148667116148, 0.15866167380551377]",1.9359096715690487,1000,1002
344,2,"[-2.009777685188226, -1.037603370919432]","[-0.011825140981335924, 0.0005876213265727743]",1.0238101672745357,1000,1002
345,2,"[0.9275871851028676, 2.0144535607269924]","[1.3419042073063803, 1.8018256804820934]",0.11702365359551224,1000,1002
346,2,"[-1.6417665040907636, -0.40347928223216334]","[-0.2865698652944819, 0.08776923981122066]",1.658450825104266,1000,1002
347,2,"[1.2290906877917576, -1.2122700405600304]","[0.23936823906483834, 0.05435574335744235]",0.5794258653254291,1000,1002
348,2,"[0.22562795234216448, 0.9546600285375479]","[0.6764459451119548, 0.45603031601648064]",0.10492710477733894,1000,1002
349,2,"[0.4750764042656934, -1.2778506870152555]","[0.1900371045424908, 0.03347245305773284]",0.6567377224573622,1000,1002
350,2,"[-0.5923448066632113, 1.1624111492521871]","[-0.86678510956052, 0.7593957900017805]",3.491414257292387,1000,1002
351,2,"[0.2221118018847399, -2.0265795029282296]","[0.1628571664770643, 0.024125359048720513]",0.7013827314208126,1000,1002
352,2,"[1.0690181530750724, -1.9033646901647807]","[0.17743622289049682, 0.028948077764524963]",0.6772540614038852,1000,1002
353,2,"[1.006525574067127, -1.2186396255631875]","[0.22574378868391604, 0.04808390947471775]",0.6003000189198477,1000,1002
354,2,"[1.8762689745689816, -0.540914682666662]","[0.4832498825145383, 0.23094145617115996]",0.2677009722822901,1000,1002
355,2,"[-0.7088880994792279, -1.4381545458383065]","[0.1344676446146403, 0.01600274670331241]",0.7495783994726269,1000,1002
356,2,"[-0.7962451333520799, 1.5427615204483094]","[-1.0894519806570067, 1.1948260126127652]",4.372082844304227,1000,1002
357,2,"[2.032985446921205, -0.5394041630439492]","[0.4983240994530995, 0.24581217118076418]",0.25231109936469914,1000,1002
358,2,"[-0.21049085561019365, 0.909602562878411]","[-0.4600200066565279, 0.21891849792569834]",2.136987553284246,1000,1002
359,2,"[1.5818579167849451, 0.381109592829068]","[0.8422658029990272, 0.7087187973772822]",0.02492808593852207,1000,1002
360,2,"[-0.44431074026361106, -0.35790093988403715]","[0.004946729358450167, 0.00012650416354796116]",0.9901320525088181,1000,1002
361,2,"[0.8012519280509212, -2.0348179922768748]","[0.1697926299329087, 0.02636447306773485]",0.6898519314212441,1000,1002
362,2,"[0.4898379262355075, -0.5919006292322002]","[0.27139367648249557, 0.07060899881102956]",0.5317946992512662,1000,1002
363,2,"[1.2050322689109372, -1.6671103392844506]","[0.19196976855051215, 0.034195566232154646]",0.6536187272722213,1000,1002
364,2,"[0.3612764854206074, -0.07793504302643717]","[0.3645732488190433, 0.12988261608240423]",0.4046858750533349,1000,1002
365,2,"[0.5829653541078113, -1.7823596769977617]","[0.17284053038965438, 0.027380128342818524]",0.6848146524104307,1000,1002
366,2,"[0.3276135933056259, 0.2518408722822092]","[0.46327003296621305, 0.21193609932984822]",0.28879891935207896,1000,1002
367,2,"[0.24846374672863591, 0.42388548237907875]","[0.47706939496153455, 0.22497655072847916]",0.274142154071667,1000,1002
368,2,"[0.7228126708791796, 1.249234942692433]","[1.0326905759847214, 1.0665780917914145]",0.001070318976524062,1000,1002
369,2,"[-0.942814330354834, 1.3314023840975344]","[-1.039755218333916, 1.0890567985358661]",4.1669468822805,1000,1002
370,2,"[-0.007144725448894107, -1.7323692886657795]","[0.16117888890272253, 0.023598561002229904]",0.7041873312784339,1000,1002
371,2,"[-1.8081753938166611, -0.678959846620935]","[-0.1519374198293241, 0.026476771224276115]",1.3281102442830137,1000,1002
372,2,"[1.1669380182485711, 0.850661108698791]","[0.9718734045558354, 0.9444234448906337]",0.0007924157000362188,1000,1002
373,2,"[1.182166895298177, 0.07073405518483211]","[0.6504168558594762, 0.4213502622370923]",0.12249460156229981,1000,1002
374,2,"[-0.2449449043743106, -1.444034450611061]","[0.15292410503041712, 0.02109272447304146]",0.7180633830745565,1000,1002
375,2,"[-0.7037224812162599, -0.2702566761518068]","[-0.12817271322446627, 0.019342261657287346]",1.2736228205129014,1000,1002
376,2,"[-1.6850926400322879, -1.1443734416948788]","[0.0432524126506059, 0.0012235258573534006]",0.915407838552257,1000,1002
377,2,"[0.4023308044850742, 0.9652761159237215]","[0.8029777811406427, 0.6438885033324642]",0.038896044247872436,1000,1002
378,2,"[2.0412314066655215, 1.7740322051832123]","[1.3898826189479787, 1.9330156807226846]",0.1521627095469713,1000,1002
379,2,"[0.5839470572961445, -0.32256797370748114]","[0.36115636824655, 0.1273957017884165]",0.40904426423485235,1000,1002
380,2,"[0.5577824858449212, 1.1700290276566303]","[0.9520087519817364, 0.9061230108897761]",0.00230706655561203,1000,1002
381,2,"[-1.5632949619778056, -0.3690295718040033]","[-0.2936524917426831, 0.09197302178429928]",1.6768329483322915,1000,1002
382,2,"[1.391830161963488, -0.47582022888225173]","[0.4544872368325571, 0.20383614020740665]",0.29832537988824326,1000,1002
383,2,"[0.2943888229465559, 0.3595033020915639]","[0.48459863363635725, 0.232253379987887]",0.2663054762114911,1000,1002
384,2,"[-1.2923852671646132, -0.5642836309922268]","[-0.1297362905673742, 0.019777498070202477]",1.2771719736887635,1000,1002
385,2,"[-0.6778417613130459, -1.9406982818526626]","[0.15112175027478902, 0.020564450059287115]",0.7211110873071179,1000,1002
386,2,"[-1.948910535101009, 1.358631090895968]","[-1.1878731235531208, 1.4188651619834316]",4.792908118606425,1000,1002
387,2,"[-0.9295019623513603, 0.07405062651418781]","[-0.41089891952030705, 0.17579719315473824]",1.9954789065164615,1000,1002
388,2,"[-0.8244200505803856, 1.8050221879924346]","[-1.1946419383963587, 1.4349850061305451]",4.822561668687227,1000,1002
389,2,"[-0.9859204756857907, -0.288125695021322]","[-0.2096844327780902, 0.04843036486060175]",1.4653280884235473,1000,1002
390,2,"[1.5267031059849292, 1.4005598895792484]","[1.2214072325411973, 1.4926120406676033]",0.04908144433056528,1000,1002
391,2,"[-1.2857285925016482, 1.23962699692323]","[-1.0652443119315222, 1.1426884374451927]",4.271543182289773,1000,1002
392,2,"[-0.1712665119215917, -0.06975949993838504]","[0.05975553344701407, 0.002623287047974193]",0.8841494205191615,1000,1002
393,2,"[-1.5012660329842942, -1.7178561996508175]","[0.12920202680882775, 0.014680452931303265]",0.7586942105903801,1000,1002
394,2,"[0.9336394013645424, -0.01449511995269237]","[0.5645716859489904, 0.3165754012747226]",0.19006688014043255,1000,1002
395,2,"[-0.2586595220882246, 0.940065704560217]","[-0.5390394144149773, 0.29824900889585415]",2.374549038742521,1000,1002
396,2,"[1.0875408342675854, -1.3971121452263278]","[0.20989851058936546, 0.041273416000495014]",0.6250354117674076,1000,1002
397,2,"[0.4514822122604185, -1.4935896789906002]","[0.1787242999749403, 0.029395420317169626]",0.675142473471828,1000,1002
398,2,"[1.0296323523749713, 0.6428883200702034]","[0.8641064074899979, 0.7460903951433153]",0.018501818133446625,1000,1002
399,2,"[1.8702934879578437, -1.7655479650040988]","[0.19884028663031367, 0.036829014177738484]",0.6425904539802151,1000,1002
400,2,"[-1.8143038621644623, -0.8921617420566523]","[-0.05023194059981861, 0.0037860525470689104]",1.1031465966247325,1000,1002
401,2,"[-0.9760535194177291, -1.0363748390010887]","[0.07524472691730989, 0.004447528317516558]",0.8553197531204645,1000,1002
402,2,"[1.6640187618141664, -1.025858765416423]","[0.30343331126624856, 0.08898366950641975]",0.4861587910282317,1000,1002
403,2,"[-0.9340939217771274, 1.0624952828639795]","[-0.9250455781026499, 0.8637612034777729]",3.712283758002641,1000,1002
404,2,"[-0.20586560532258824, 1.1334064412884222]","[-0.5809795150317417, 0.34536164886358]",2.505618431824137,1000,1002
405,2,"[-1.7802602186162781, -0.05090839071381792]","[-0.5222761994936942, 0.28039075922112316]",2.3231287237548783,1000,1002
406,2,"[-1.9103186936492744, -1.7913724786468679]","[0.12682445087831018, 0.01410228766921339]",0.7628284329016578,1000,1002
407,2,"[1.6647678088987075, -1.4776509599023302]","[0.22218227677156407, 0.046507786888613165]",0.6058167567365066,1000,1002
408,2,"[0.1327951145992894, -0.3641524117475059]","[0.21652334393198983, 0.04405753103379613]",0.6146336356065265,1000,1002
409,2,"[-0.6252817356437803, 1.637717383935068]","[-1.078191342782155, 1.1704275727886166]",4.325169335120157,1000,1002
410,2,"[-1.958611366807595, 0.6708825545752131]","[-0.9114723758086366, 0.838841408573582]",3.660222224441553,1000,1002
411,2,"[1.8980636025387025, 0.24644887945970462]","[0.8216043845985544, 0.6742408829895569]",0.03188786174965674,1000,1002
412,2,"[1.789224804487544, -1.8339517264444467]","[0.1924961950780011, 0.034393875333911986]",0.6527704390522137,1000,1002
413,2,"[-0.332622565072235, -0.9823936882194384]","[0.13099103772824516, 0.015123242058596836]",0.7555908658573905,1000,1002
414,2,"[0.9454426725610694, 1.9713928826767226]","[1.3312161935896643, 1.7732269228587434]",0.10982305730440486,1000,1002
415,2,"[-0.9972528642283609, 0.6314991676378092]","[-0.7392571003700824, 0.5545731193017417]",3.031531074602248,1000,1002
416,2,"[-1.2365920962161043, 0.2675927227253143]","[-0.6041334414383505, 0.372862482304886]",2.579461841886636,1000,1002
417,2,"[-0.14773253452457502, 1.9333338301707759]","[-0.8894370149289397, 0.7991685907238075]",3.5764853483363153,1000,1002
418,2,"[0.4445277089647268, -0.6164218999323903]","[0.25820860803427315, 0.06366106612142727]",0.5511608519560092,1000,1002
419,2,"[-1.580663665099025, -1.428492989501708]","[0.10014417219230175, 0.008419511988090156]",0.809999509404601,1000,1002
420,2,"[-1.1251018549197411, -1.0200405551501395]","[0.058379958946136144, 0.002485199636797797]",0.8867334983007369,1000,1002
421,2,"[1.4361233729173004, 0.25076854080522226]","[0.768114945967951, 0.5889393102234011]",0.053883305561346066,1000,1002
422,2,"[0.09580917298940506, -1.5779067008236853]","[0.16492037196600193, 0.024781011541719664]",0.6979425209714388,1000,1002
423,2,"[1.4751321839592855, 0.9126473859419493]","[1.039742879449854, 1.0812205316848553]",0.0015819075404644365,1000,1002
424,2,"[-1.7708303896575934, 0.8512925582531325]","[-0.9694916999919075, 0.947936746547442]",3.8853337516794912,1000,1002
425,2,"[0.17833253823547812, -1.7132529838211963]","[0.16551781494335432, 0.024972521866489343]",0.6969479130865318,1000,1002
426,2,"[-0.17080057229862322, -0.06268400791532769]","[0.058517685549228766, 0.002498850463321801]",0.886474597721445,1000,1002
427,2,"[-1.3689874834912226, 1.8255796101131563]","[-1.2926351961244649, 1.6786192352513152]",5.262125927580199,1000,1002
428,2,"[1.4334991215847914, 0.6923154937000278]","[0.9492251250272505, 0.9008188722618375]",0.002582475517332526,1000,1002
429,2,"[-0.1544373821415128, -0.36140834166985325]","[0.11380366433351975, 0.011144276982867964]",0.7856704691763765,1000,1002
430,2,"[0.6183873214503084, 0.18608893709068486]","[0.5637234409463211, 0.3156137072114568]",0.19080830422341458,1000,1002
431,2,"[-1.7929293583077965, 0.05121084936327858]","[-0.5822973135064452, 0.34689835890010556]",2.5097928560700047,1000,1002
432,2,"[1.2550292161857106, -0.16695346136285982]","[0.5606854258947402, 0.31218119932779925]",0.19347556895061133,1000,1002
433,2,"[-1.8351858583377165, 1.1725955046769996]","[-1.1068804577365394, 1.233088035067267]",4.4451920905619655,1000,1002
434,2,"[-1.223213948371049, -0.9886890602985932]","[0.04178500589958866, 0.0011261680108571532]",0.9182143924418272,1000,1002
435,2,"[-1.373362776341316, -0.695439094286346]","[-0.07985025480856267, 0.008274579189439395]",1.1664370091089942,1000,1002
436,2,"[1.051654167300649, 0.07940448052812732]","[0.6296248901955664, 0.3946206864327186]",0.137504180339906,1000,1002
437,2,"[-1.2088063010786814, 1.5475920001107593]","[-1.1714763283865954, 1.3801961593617627]",4.721455019124911,1000,1002
438,2,"[1.5547672778814636, 1.5178892289884445]","[1.2642215609996075, 1.5991599429337262]",0.0698947165064286,1000,1002
439,2,"[-1.0698907181812152, -0.19972364623467276]","[-0.286077815235782, 0.08748082562961858]",1.6571774556959682,1000,1002
440,2,"[1.9865176315530242, 1.1141631029657204]","[1.1654051761926891, 1.3587686826450205]",0.027394807294513466,1000,1002
441,2,"[-1.936722242660107, -1.7809219941970245]","[0.12565802459886244, 0.013822938763027684]",0.7648607989990595,1000,1002
442,2,"[-0.1477370805766851, 1.6761659632089505]","[-0.7710796254314126, 0.6026489556338734]",3.1432600319634725,1000,1002
443,2,"[0.15852256441431756, -0.008959967091547227]","[0.28062525981960734, 0.07568681619381087]",0.5184386549897042,1000,1002
444,2,"[-1.615979724977641, 0.6421713089507084]","[-0.8575967128385322, 0.743554424635925]",3.4571979093461747,1000,1002
445,2,"[1.3193345458185237, -0.48979964924902464]","[0.4394484168783341, 0.19032783029726466]",0.314994859278561,1000,1002
446,2,"[1.1289061413901416, 1.9024963743777246]","[1.3380510777747918, 1.7914892650146315]",0.11440142576506461,1000,1002
447,2,"[-1.2133725834129856, 0.09555816937366046]","[-0.5014156947847905, 0.2589420529363294]",2.2599106787973535,1000,1002
