corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
166,2,"[1.2816425333967976, 2.046843589779991]","[1.403868255795943, 1.9721226953495745]",0.16327254280880968,1000,1002
167,2,"[2.0342244846547164, 0.22704826614836193]","[0.8266389598247188, 0.6825636476886331]",0.030113082152717734,1000,1002
168,2,"[1.1017724525793708, 1.821760429598425]","[1.3079336716727195, 1.711717705697685]",0.09492866346249033,1000,1002
169,2,"[1.4321557122146773, -1.0348621752598623]","[0.28516556566971424, 0.07824854459169178]",0.5119312837021954,1000,1002
170,2,"[-0.20257122176985698, -1.5189630355394765]","[0.15539511475035614, 0.021827964715560574]",0.7138955023133388,1000,1002
171,2,"[1.859793007651727, 0.4348913027108048]","[0.8955502247951064, 0.8015653611699456]",0.010929544155282815,1000,1002
172,2,"[-1.1114790686578169, 0.7032860033263892]","[-0.8006247521909903, 0.6490898463248298]",3.2487940695564244,1000,1002
173,2,"[0.48385327291554114, -0.5809655069374853]","[0.27239366092702266, 0.07115056380186102]",0.5303398582226482,1000,1002
174,2,"[-1.5828681023503195, 0.7027638091481072]","[-0.8807577153503832, 0.783808258580772]",3.543768701701964,1000,1002
175,2,"[0.08318034290193754, 1.1154161325491785]","[0.5376600530773618, 0.2867673918295223]",0.21429227127962766,1000,1002
176,2,"[0.08258970055472492, 1.4425354253047402]","[0.6705712014687992, 0.44808477729439644]",0.10877327642026034,1000,1002
177,2,"[0.2126104116202927, 0.24960193140894216]","[0.38675629387211835, 0.14660553062014367]",0.37695284624303904,1000,1002
178,2,"[1.5427731564885812, -0.39533417999402176]","[0.5060170986151892, 0.2535773936947219]",0.2446321200895629,1000,1002
179,2,"[-1.4990736242661757, -1.9301061578205636]","[0.1401505733247574, 0.017494517438999393]",0.7398022833772402,1000,1002
180,2,"[1.0450421992391434, 0.49278792234379143]","[0.8049983250809862, 0.6471475426451194]",0.038102173856108264,1000,1002
181,2,"[0.8359107301344197, -1.1756987944595017]","[0.22048111370922177, 0.04576422426820234]",0.6084606320378144,1000,1002
182,2,"[-1.489422435996591, -1.9884250494243556]","[0.14244789851195885, 0.018116628356630037]",0.7358685715853205,1000,1002
183,2,"[-0.6119933591281788, 0.3683028453565771]","[-0.4622232953804256, 0.22096376671660484]",2.1434455356969817,1000,1002
184,2,"[-0.4413683912714965, -0.25610271939080587]","[-0.029533577834418775, 0.00169290204685611]",1.0600067377850595,1000,1002
185,2,"[1.6554340126463933, -0.6215456070725618]","[0.4297309933545242, 0.18184218893665108]",0.32600567148461435,1000,1002
186,2,"[0.05730094759858506, 1.1618427401877223]","[0.48520799985243873, 0.23284730806644977]",0.26567618288947054,1000,1002
187,2,"[-0.4237607636120775, 0.5000671241333698]","[-0.4300564825664127, 0.19205122125311228]",2.050106297167913,1000,1002
188,2,"[1.4842417510266683, 1.8412364745017022]","[1.3623170132583975, 1.8570796947097392]",0.1314109882393466,1000,1002
189,2,"[-1.4455870221146605, 1.747302912661481]","[-1.274986197770907, 1.633321793209281]",5.181540564978409,1000,1002
