Ciudad,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry-Courcouronnes,Nanterre,Bobigny,Créteil,Cergy
Bourg-en-Bresse,0.0,109.19999999999999,43.68,90.47999999999999,71.24,129.48,64.48,105.56,150.28,75.91999999999999,138.57999999999998,96.19999999999999,92.82000000000001,142.74,90.22,107.12,134.42,67.08,79.03999999999999,235.82,251.42,33.019999999999996,157.82,68.38,99.83999999999999,35.36,56.42,129.74,109.72,176.8,91.52000000000001,134.16,147.16,132.08,110.24,140.4,85.8,94.9,41.08,15.34,156.52,91.25999999999999,34.32,49.92,130.52,91.25999999999999,122.97999999999999,140.92,72.8,114.92,157.04000000000002,88.39999999999999,51.739999999999995,132.6,80.85999999999999,72.8,153.92000000000002,88.66,56.94,145.08,121.93999999999998,128.44,131.56,52.26,179.66,167.18,136.24,91.25999999999999,76.17999999999999,17.94,47.58,17.94,114.92,30.42,17.94,92.55999999999999,143.52,76.69999999999999,96.97999999999999,119.86,132.6,119.6,125.05999999999999,121.68,78.52000000000001,138.32,103.22,85.02,64.47999999999999,53.81999999999999,61.879999999999995,83.71999999999998,104.77999999999999,96.97999999999999,88.39999999999999,108.15999999999998
Laon,109.19999999999999,0.0,98.28,189.8,170.56,228.8,164.06,26.52,213.46,53.56,201.76,159.38,200.72000000000003,59.019999999999996,145.07999999999998,130.78,147.67999999999998,86.84,133.64,335.14,350.74,76.17999999999999,105.03999999999999,122.98,154.44,94.89999999999999,154.7,48.879999999999995,59.28,133.12,198.11999999999998,197.34,210.34,155.74,186.16,97.75999999999999,100.1,87.88,140.4,93.85999999999999,180.18,75.14,132.6,135.98,120.63999999999999,62.66,179.39999999999998,187.2,158.85999999999999,104.77999999999999,73.32,20.8,57.459999999999994,95.16,55.379999999999995,36.4,119.85999999999999,62.14,85.02,27.3,29.12,74.1,22.36,106.86,200.46,230.36,212.16,85.8,99.83999999999999,107.12,82.67999999999999,92.3,87.61999999999999,129.74,127.13999999999999,35.1,44.72,34.06,40.56,124.53999999999999,23.4,182.78,188.24,229.58000000000004,186.42000000000002,126.35999999999999,107.89999999999999,139.62,71.75999999999999,56.94,92.29999999999998,41.08,34.06,25.22,33.8,29.9
Moulins,43.68,98.28,0.0,131.82,112.58,170.82,65.78,113.35999999999999,115.18,63.44,103.48,61.099999999999994,102.44,99.05999999999999,46.8,63.440000000000005,90.74000000000001,23.4,35.36,277.15999999999997,272.74,57.72,114.14,24.7,56.16,63.17999999999999,56.42,86.05999999999999,66.03999999999999,133.12,99.84,99.06,112.06,88.4,87.88,96.72,42.12,51.22,72.28,43.16,112.84,47.58,34.32,37.7,86.83999999999999,47.58,81.12,88.91999999999999,60.58,71.24,113.35999999999999,96.19999999999999,76.44,88.91999999999999,99.58,80.6,110.23999999999998,104.25999999999999,13.26,125.58,109.46,84.75999999999999,120.64,8.58,144.56,132.08,113.88,119.07999999999998,103.99999999999999,39.0,75.39999999999999,25.74,71.24,61.620000000000005,61.620000000000005,80.08,99.83999999999999,64.22,84.5,76.18,117.25999999999999,84.5,89.96,131.3,88.14,94.64000000000001,59.540000000000006,41.34,92.29999999999998,41.339999999999996,89.69999999999999,71.24,92.3,84.5,75.92,95.67999999999999
Digne-les-Bains,90.48,189.8,131.82,0.0,19.24,39.0,66.03999999999999,196.04,104.26,154.96,84.24000000000001,84.76,46.540000000000006,230.88000000000002,99.06,158.6,189.54,155.22,119.34,145.34,160.94,123.5,245.95999999999998,156.51999999999998,140.66,125.84,61.879999999999995,217.88000000000002,197.86,253.5,45.24,101.4,118.56,152.88000000000002,57.980000000000004,228.54,173.94,183.04,49.4,105.82000000000001,144.3,179.4,83.97999999999999,94.11999999999999,209.29999999999998,179.4,111.54,129.48000000000002,84.5,203.06,252.46,178.88,142.22,220.74,171.34,163.28,232.7,179.14000000000001,145.07999999999998,217.10000000000002,200.98000000000002,216.58,212.16000000000003,123.24,140.4,127.92,83.98,181.74000000000004,166.66000000000003,82.68,138.06,97.5,203.06,60.06,72.54,171.60000000000002,231.66000000000003,155.74,176.02,184.07999999999998,208.78000000000003,108.16,113.62,32.5,32.24,202.54,169.52,136.5,154.96,132.86,152.36,162.76000000000002,183.82000000000002,176.02,167.44,187.20000000000002
Gap,71.24,170.56,112.58,19.24,0.0,58.239999999999995,46.8,176.79999999999998,109.2,135.72,89.18,89.7,51.480000000000004,211.64000000000001,115.17999999999999,174.71999999999997,205.65999999999997,135.98,135.45999999999998,164.57999999999998,180.18,104.25999999999999,226.71999999999997,137.28,156.26,106.6,42.64,198.64000000000001,178.62,245.7,50.18,106.34,123.5,157.82000000000002,62.92,209.29999999999998,154.7,163.79999999999998,30.16,86.58,149.24,160.16,64.74000000000001,74.88,199.42,160.16,116.48,134.42000000000002,85.02,183.82,225.94000000000003,159.64,122.97999999999999,201.5,152.1,144.04,222.82,159.9,125.84,197.86,181.74,197.34,192.92000000000002,104.0,145.34,132.86,88.92,162.50000000000003,147.42000000000002,63.44,118.82,78.25999999999999,183.82,40.82,53.3,152.36,212.42000000000002,136.5,156.78,188.76,189.54000000000002,113.1,118.56,51.739999999999995,37.18,207.22,172.12,152.61999999999998,135.72,113.61999999999999,133.12,143.52,164.58,156.78,148.2,167.96
Nice,129.48,228.8,170.82000000000002,39.0,58.239999999999995,0.0,105.03999999999999,235.04,142.22,193.96,122.2,122.72,54.34,269.88000000000005,137.02,196.56,227.5,194.22000000000003,157.3,106.34,121.94,162.5,283.92,186.94,178.62,164.84,100.88,256.88000000000005,236.86000000000004,291.46,83.2,139.36,156.52,190.84,95.94,266.5,212.94000000000003,222.04000000000002,88.39999999999999,144.82,182.26000000000002,218.40000000000003,122.97999999999999,133.12,247.26,218.40000000000003,149.5,167.44,122.46000000000001,241.02,290.41999999999996,217.88,181.22,258.7,210.34,202.28,270.65999999999997,218.14000000000001,184.08,256.1,239.98000000000002,255.58000000000004,251.16000000000003,162.24,178.36,165.88000000000002,121.94,220.74000000000004,205.66000000000003,121.67999999999999,177.06,136.5,242.06000000000003,99.05999999999999,111.53999999999999,210.60000000000002,270.66,194.74,215.02,222.04,247.78000000000003,146.12,151.57999999999998,25.48,68.64,240.5,207.48000000000002,174.46,193.96,171.86,191.36,201.76000000000002,222.82000000000002,215.02,206.44,226.20000000000002
Privas,64.48,164.06,65.78,66.03999999999999,46.8,105.03999999999999,0.0,179.14,94.38,129.22,74.36,61.62,36.66,164.84000000000003,68.38,127.91999999999999,158.85999999999999,89.18,88.66,211.38,206.95999999999998,96.46000000000001,179.92000000000002,90.48,109.46,98.8,12.48,151.84000000000003,131.82000000000002,198.9,35.36,99.58,112.57999999999998,129.73999999999998,48.1,162.5,107.9,117.0,28.08,78.78,132.07999999999998,113.36000000000001,30.16,28.08,152.62,113.36000000000001,88.4,106.33999999999999,38.22,137.02,179.14000000000004,161.98,115.18,154.70000000000002,144.29999999999998,146.38,176.02,152.1,79.04,191.36,175.24,150.54000000000002,186.42000000000002,57.2,145.07999999999998,132.6,74.1,154.70000000000002,139.62,46.54,111.02,61.36,137.02,38.739999999999995,51.22,145.86,165.62000000000003,130.0,150.28,141.96,183.04000000000002,85.02,90.47999999999999,65.52,22.36,160.42000000000002,125.32000000000001,105.82,127.91999999999999,107.12,125.32,137.02,158.08,150.28,141.7,161.46
Charleville-Mézières,105.56,26.52,113.36000000000001,196.04,176.79999999999998,235.04,179.14,0.0,228.54000000000005,49.92,216.84000000000003,174.46000000000004,215.8,85.54,160.16000000000003,157.29999999999998,174.2,107.12,148.72000000000003,341.38,356.98,72.53999999999999,131.56,138.06,169.52000000000004,88.91999999999999,160.94,75.4,85.8,159.64,213.2,212.42000000000004,225.42000000000004,182.26,201.24000000000004,124.28,125.84,114.39999999999999,146.64,90.22,206.7,101.66,138.84,151.06,147.16,89.17999999999999,194.48000000000002,202.28000000000003,173.94,131.3,99.84,21.06,53.81999999999999,121.68,47.839999999999996,32.76,146.38,35.62,100.10000000000001,39.52,55.64,100.62,52.0,121.94000000000001,257.9200000000001,245.44000000000005,227.24000000000004,61.36,76.44,122.46000000000001,76.69999999999999,107.64,114.14,135.98,123.5,61.62,71.24000000000001,60.58,67.08,151.06,49.92,197.86000000000004,203.32000000000005,244.66000000000003,201.5,152.88,134.42,154.7,59.8,72.02000000000001,80.34,67.6,60.58,51.739999999999995,60.31999999999999,56.42
Foix,150.27999999999997,213.45999999999998,115.17999999999999,104.26000000000002,109.20000000000002,142.22,94.38000000000001,228.53999999999996,0.0,178.61999999999998,20.02,54.08,87.88,184.60000000000002,68.38,93.86,99.84,138.57999999999998,88.66,248.56,258.18,172.9,184.86,113.88,71.24,178.35999999999999,94.12,201.24,181.22,188.76000000000002,59.02,16.12,33.28,68.12,46.28,167.44,134.68,136.76,109.72,158.33999999999997,59.019999999999996,159.64000000000001,115.95999999999998,100.35999999999999,144.56,162.76,42.12,44.72,77.47999999999999,150.28,191.88,211.37999999999997,191.62,167.96,214.75999999999996,195.77999999999997,167.96,219.43999999999997,128.44,240.76,224.64,170.3,235.82,106.6,44.2,31.72,34.84,234.26000000000002,219.18,132.33999999999997,190.57999999999998,140.92,156.78,120.38,132.85999999999999,195.26,198.90000000000003,179.39999999999998,199.67999999999998,119.34,232.44,30.68,28.86,116.74,72.02000000000001,121.16,116.74,97.24,207.48,156.51999999999998,204.88,186.42,207.48,199.67999999999998,191.09999999999997,210.85999999999999
Troyes,75.92,53.56,63.44,154.96,135.72,193.96,129.22,49.92,178.62,0.0,166.92,124.53999999999999,165.88,99.84,110.24,126.88,139.35999999999999,57.2,98.8,300.3,315.9,48.88,145.86,88.14,119.6,67.86,119.85999999999999,71.76,60.32,153.66,163.28,162.5,175.49999999999997,151.84,151.32,117.25999999999999,75.92,75.14,105.56,60.58,176.28,62.400000000000006,97.75999999999999,101.14,115.69999999999999,49.92,144.56,152.35999999999999,124.02,100.1,114.14,32.76,38.22,100.1,36.14,17.16,139.35999999999999,40.82,50.18,89.44,66.56,96.98,75.92,72.02,207.99999999999997,195.51999999999998,177.32,66.56,80.6,72.28,63.44,57.46,82.94,94.9,93.86,37.18,85.54,21.32,41.6,124.8,74.36,147.94,153.39999999999998,194.74,151.57999999999998,121.67999999999999,108.16,104.78,52.519999999999996,22.1,73.06,28.34,49.4,41.599999999999994,33.019999999999996,52.78
Carcassonne,138.57999999999998,201.76,103.47999999999999,84.24000000000001,89.18,122.2,74.36,216.83999999999997,20.02,166.92,0.0,42.379999999999995,67.86,185.64000000000004,56.67999999999999,94.9,100.88,126.88,76.96,228.54000000000002,238.16,161.2,185.90000000000003,106.6,72.28,166.66,74.1,189.54000000000002,169.52,189.80000000000004,39.0,17.16,34.32,69.16,26.26,168.48000000000002,127.39999999999999,137.8,89.69999999999999,146.64,60.06,152.35999999999999,104.25999999999999,88.66,145.60000000000002,151.06,43.16,45.76,65.78,151.32,192.92000000000002,199.67999999999998,179.92,169.0,203.05999999999997,184.07999999999998,169.00000000000003,207.73999999999998,116.74,229.06,212.94,171.34000000000003,224.12,94.89999999999999,56.16,43.68,18.98,222.56000000000003,207.48000000000002,120.63999999999999,178.88,129.22,157.82000000000002,100.35999999999999,112.83999999999999,183.56,203.32000000000002,167.7,187.98,120.38000000000001,220.74,18.98,29.9,96.72,52.0,122.19999999999999,117.78,94.11999999999999,195.78,144.82,193.18,174.72,195.78,187.98,179.39999999999998,199.16
Rodez,96.2,159.38,61.099999999999994,84.76,89.7,122.72,61.62,174.45999999999998,54.08,124.53999999999999,42.379999999999995,0.0,68.38,152.62,14.3,73.84,104.78,84.5,34.58,229.06,238.68,118.82,161.2,64.22,55.900000000000006,124.27999999999999,74.1,147.16000000000003,127.14000000000001,168.74,39.52,37.96,50.96,68.12,26.78,143.77999999999997,85.02,104.77999999999999,89.69999999999999,104.25999999999999,70.46,109.97999999999999,61.88,46.28,124.54,108.68,26.78,44.72,23.4,118.29999999999998,167.7,157.29999999999998,137.54,135.98,160.67999999999998,141.7,147.94,165.35999999999999,74.36,186.68,170.56,138.32,181.74,52.519999999999996,83.46000000000001,70.98,52.78,180.18000000000004,165.10000000000002,78.26,136.5,86.83999999999999,124.79999999999998,100.88000000000001,113.36000000000001,141.18,160.94000000000003,125.32,145.6,99.32000000000001,178.36,23.4,28.86,97.24,52.52,117.78,84.75999999999999,51.739999999999995,153.4,102.44,150.8,132.34,153.4,145.6,137.01999999999998,156.78
Marseille,92.82000000000001,200.72,102.44,46.540000000000006,51.480000000000004,54.34,36.66,215.79999999999998,87.88,165.88,67.86,68.38,0.0,201.50000000000003,82.67999999999999,142.22,173.16,125.84,102.96,160.68,170.3,124.80000000000001,229.57999999999998,132.6,124.28,127.14000000000001,36.400000000000006,188.50000000000003,168.48000000000002,237.12,28.86,85.02,102.17999999999999,136.5,41.6,212.15999999999997,144.56,153.66,52.00000000000001,107.12000000000002,127.91999999999999,150.02,58.50000000000001,64.74,192.92,150.02,95.16,113.1,68.12,186.67999999999998,236.07999999999998,198.64,143.52,204.35999999999999,172.64000000000001,183.04,216.32,180.44000000000003,115.7,228.02,211.89999999999998,187.20000000000002,223.07999999999998,93.86,124.02,111.53999999999999,67.6,183.04000000000005,167.96000000000004,74.88000000000001,139.36,89.70000000000002,173.68,62.66000000000001,75.14000000000001,182.51999999999998,202.28000000000003,166.66,186.94,167.7,219.7,91.78,97.24,28.86,14.3,186.16,153.14,120.11999999999999,156.26000000000002,143.78,153.66000000000003,173.68,194.73999999999998,186.94,178.35999999999999,198.11999999999998
Caen,142.74,59.02,99.06,230.88,211.64,269.88,164.83999999999997,85.54,184.6,99.84,185.64,152.62,201.5,0.0,138.32,90.74,98.28,75.66,118.03999999999999,376.22,371.8,128.18,46.019999999999996,96.2,113.36,147.16,155.48,28.08,48.099999999999994,74.1,192.14000000000001,168.48,159.64,115.69999999999999,179.4,38.74,75.4,47.84,171.34,139.88,140.14,60.580000000000005,133.38,136.76,61.620000000000005,66.56,142.48,139.1,159.64,44.980000000000004,14.3,79.82000000000001,116.48,35.36,114.4,95.42,60.84,121.16,94.89999999999999,66.82000000000001,38.22,14.3,54.34,107.64,160.42,179.66,205.4,144.82,158.86,138.06,141.7,124.8,27.82,160.68,160.68,62.660000000000004,14.3,78.52000000000001,60.06,76.7,35.620000000000005,169.26,155.73999999999998,230.36,187.2,76.96000000000001,67.86,100.88,130.78,101.4,151.32,76.18,56.160000000000004,65.0,69.42,47.06
Aurillac,90.22,145.07999999999998,46.8,99.06,115.17999999999999,137.02,68.38,160.15999999999997,68.38000000000001,110.23999999999998,56.68000000000001,14.3,82.68,138.32,0.0,59.54,90.48,70.19999999999999,20.28,243.36,252.98000000000002,104.52,146.89999999999998,49.92,41.08,109.97999999999999,80.86,132.86,112.84,154.44,53.82,52.260000000000005,65.25999999999999,63.959999999999994,41.08,129.48,70.72,90.48,96.46,89.96,82.94,95.68,55.9,40.3,110.24,94.38,34.32,57.2,34.32,104.0,153.4,142.99999999999997,123.24,121.68,146.37999999999997,127.39999999999998,133.64,151.05999999999997,60.059999999999995,172.38,156.26,124.02,167.44,38.22,97.75999999999999,85.27999999999999,67.08,165.88000000000002,150.8,72.28,122.19999999999999,72.53999999999999,110.5,94.9,107.38000000000001,126.87999999999998,146.64000000000001,111.01999999999998,131.29999999999998,85.02,164.06,37.7,43.16,111.54,66.82,103.47999999999999,70.46000000000001,37.44,139.1,88.13999999999999,136.5,118.03999999999998,139.1,131.29999999999998,122.71999999999998,142.48
Angoulême,107.11999999999999,130.78,63.44,158.6,174.72,196.55999999999997,127.92,157.3,93.86,126.88,94.89999999999999,73.84,142.22,90.74,59.540000000000006,0.0,30.94,67.34,39.260000000000005,302.9,312.52,121.16,91.0,38.74,22.62,126.61999999999999,113.88,101.66,86.58000000000001,94.89999999999999,113.36,77.74,68.9,24.96,100.62,73.58,55.120000000000005,42.9,135.72,106.6,49.400000000000006,55.64,91.78,99.84,50.7,68.12,51.74,48.36,93.86000000000001,56.42,98.02,129.22,139.88,74.1,163.01999999999998,144.04,74.1,167.7,76.7,157.55999999999997,128.95999999999998,76.44,145.07999999999998,66.04,69.68,88.92,113.88,182.52000000000004,167.44000000000003,102.44,138.84,89.17999999999999,62.92,125.06,125.05999999999999,103.22,105.03999999999999,96.72,102.96000000000001,25.48,126.35999999999999,78.52000000000001,65.0,171.07999999999998,126.36,43.94,22.88,22.1,155.74,104.78,153.14000000000001,89.7,109.46000000000001,109.72,101.14,120.64
La Rochelle,134.42000000000002,147.68,90.74000000000001,189.54000000000002,205.66000000000003,227.50000000000003,158.86,174.20000000000002,99.83999999999999,139.35999999999999,100.87999999999998,104.78,173.16000000000003,98.27999999999999,90.48,30.94,0.0,82.16,70.2,333.84000000000003,343.46000000000004,145.85999999999999,76.96,66.04,53.56,153.92000000000002,147.16,98.8,82.68,80.86,144.3,83.71999999999998,75.66,31.72,131.56,59.53999999999999,63.440000000000005,51.22,163.02,133.9,56.16,63.96,125.06,130.78,36.66,76.44,82.68,55.12,124.80000000000001,42.9,83.97999999999999,137.54,164.57999999999998,60.58,175.49999999999997,156.51999999999998,60.059999999999995,180.17999999999998,101.39999999999999,165.09999999999997,136.5,73.58,152.61999999999998,99.32000000000001,76.44,95.67999999999999,119.85999999999999,205.91999999999996,194.74000000000004,129.74,166.14000000000001,116.48,60.06,152.36,152.36,111.53999999999999,112.57999999999998,105.03999999999999,101.4,14.56,133.89999999999998,87.88,70.97999999999999,202.02000000000004,157.3,21.32,31.200000000000003,53.040000000000006,183.04000000000002,117.25999999999999,180.44000000000003,98.02,107.9,118.03999999999999,109.46,117.78
Bourges,67.08,86.84,23.4,155.22,135.98,194.22,89.17999999999999,107.12,138.57999999999998,57.2,126.87999999999998,84.49999999999999,125.83999999999999,75.66,70.19999999999999,67.34,82.16,0.0,58.24,300.56,296.14,63.7,90.74000000000001,28.6,71.24000000000001,82.68,79.82,62.66,42.64,109.72,123.23999999999998,122.45999999999998,124.53999999999999,92.30000000000001,111.27999999999999,73.32000000000001,18.72,27.82,95.67999999999999,66.56,116.74000000000001,24.18,57.72,61.099999999999994,63.440000000000005,24.18,104.51999999999998,104.0,83.97999999999999,47.84,89.96,89.96,82.42,65.52000000000001,93.34,74.36,86.84,98.02,19.24,114.14,88.66,61.36,109.2,31.979999999999997,137.02,144.56,137.27999999999997,123.76,116.47999999999999,62.4,87.88,49.14,47.84,85.02,85.02,59.28,76.44,52.78,59.019999999999996,67.6,97.75999999999999,107.89999999999998,113.35999999999999,154.7,111.53999999999999,69.42,50.96,45.24,104.78,35.1,102.17999999999999,45.76,65.52,65.78,57.199999999999996,74.88
Tulle,79.03999999999999,133.64,35.36,119.34,135.45999999999998,157.29999999999998,88.66,148.71999999999997,88.66,98.79999999999998,76.96,34.58,102.96,118.03999999999999,20.28,39.260000000000005,70.2,58.24,0.0,263.64,273.26,93.08,126.62,29.64,20.8,98.53999999999999,74.62,120.89999999999999,100.88,134.16000000000003,74.1,72.53999999999999,74.1,43.68,61.36,109.2,50.44,70.2,90.22,78.52,79.3,75.4,52.519999999999996,60.58,89.96000000000001,82.42,54.6,53.56,54.6,83.72,133.12,131.55999999999997,111.8,101.4,134.93999999999997,115.95999999999998,113.36000000000001,139.61999999999998,48.62,160.94,144.82,103.74,156.0,26.78,106.6,94.11999999999999,87.36,154.44,139.35999999999999,56.42,110.75999999999999,61.099999999999994,90.22,79.04,96.97999999999999,115.43999999999998,134.67999999999998,99.57999999999998,119.85999999999999,64.74000000000001,152.62,57.98,63.44,131.82,87.1,83.20000000000002,50.18000000000001,17.16,127.66,76.69999999999999,125.05999999999999,106.59999999999998,127.65999999999998,119.85999999999999,111.27999999999999,131.04
Ajaccio,235.82,335.14,277.15999999999997,145.34,164.58,106.34,211.38,341.37999999999994,248.56000000000003,300.3,228.54000000000002,229.06000000000003,160.68,376.2199999999999,243.36000000000004,302.9000000000001,333.8400000000001,300.55999999999995,263.64000000000004,0.0,42.38,268.84,390.2600000000001,293.28000000000003,284.96000000000004,271.18,207.22000000000003,363.2199999999999,343.19999999999993,397.8000000000001,189.54000000000002,245.70000000000002,262.86,297.18,202.28000000000003,372.8400000000001,319.28,328.37999999999994,194.74,251.16,288.6,324.73999999999995,229.32000000000002,239.45999999999998,353.60000000000014,324.73999999999995,255.84000000000003,273.78000000000003,228.8,347.36000000000007,396.7600000000001,324.21999999999997,287.55999999999995,365.0400000000001,316.68,308.61999999999995,377.0000000000001,324.48,290.41999999999996,362.44,346.32,361.9199999999999,357.5,268.58,284.70000000000005,272.22,228.28000000000003,327.08000000000004,312.00000000000006,228.02,283.40000000000003,242.84,348.3999999999999,205.4,217.88,316.94,376.9999999999999,301.08,321.35999999999996,328.3800000000001,354.12,252.46000000000004,257.92,131.82,174.98000000000002,346.8400000000001,313.82000000000005,280.80000000000007,300.3,278.2,297.70000000000005,308.09999999999997,329.16,321.35999999999996,312.78,332.54
Bastia,251.42,350.74,272.74,160.94,180.18,121.94,206.96000000000004,356.97999999999996,258.18,315.90000000000003,238.16000000000003,238.68000000000004,170.3,371.79999999999995,252.98000000000005,312.5200000000001,343.4600000000001,296.14,273.26000000000005,42.38,0.0,284.44,399.8800000000001,302.90000000000003,294.58000000000004,286.78,206.70000000000002,358.79999999999995,338.78,407.42000000000013,199.16000000000003,255.32000000000002,272.48,306.8,211.90000000000003,382.4600000000001,314.86,323.96,210.34,266.76,298.22,320.32,228.8,235.04000000000002,363.22000000000014,320.32,265.46000000000004,283.40000000000003,238.42000000000002,356.9800000000001,406.3800000000001,339.82,303.15999999999997,374.6600000000001,332.28,324.21999999999997,386.6200000000001,340.08,286.0,378.04,361.92,357.49999999999994,373.1,264.16,294.32000000000005,281.84000000000003,237.90000000000003,342.68,327.6,243.62,299.0,258.44,343.97999999999996,221.0,233.48,332.54,372.5799999999999,316.68,336.96,338.0000000000001,369.72,262.08000000000004,267.54,141.44,184.60000000000002,356.4600000000001,323.44000000000005,290.4200000000001,315.9,293.8,313.3,323.7,344.76000000000005,336.96,328.38,348.14000000000004
Dijon,33.019999999999996,76.18,57.72,123.49999999999999,104.25999999999999,162.5,96.46,72.53999999999999,172.9,48.88,161.2,118.82,124.8,128.18,104.52,121.16,145.86,63.7,93.08,268.84000000000003,284.44,0.0,154.44,82.42,113.88,18.98,88.4,100.1,73.06,173.42000000000002,123.5,156.78,169.78,146.12,145.6,137.02,82.42,91.52000000000001,74.1,17.68,170.56,87.88,66.3,81.89999999999999,127.14,54.6,138.84,146.64,104.77999999999999,111.54,142.48000000000002,55.38,18.72,129.22,57.459999999999994,39.78,150.54,65.25999999999999,44.46,112.06,94.89999999999999,125.32,98.54,66.3,202.28,189.8,171.6,67.86,52.78,49.92,24.18,35.1,111.54,63.44,50.959999999999994,65.52,113.88,49.66,69.94,131.3,99.58000000000001,142.22,147.68,153.66,110.5,133.12,114.66,99.06,41.08,26.78,38.480000000000004,56.67999999999999,77.74,69.94,61.36,81.11999999999999
Saint-Brieuc,157.82000000000002,105.03999999999999,114.14000000000001,245.96000000000004,226.72000000000003,283.9200000000001,179.92000000000002,131.56,184.86,145.85999999999999,185.9,161.20000000000002,229.58000000000004,46.019999999999996,146.9,91.0,76.96000000000001,90.74000000000001,126.62,390.2600000000001,399.88000000000005,154.44,0.0,111.28,113.62,173.42,170.56,74.1,74.36,28.08,200.72000000000003,168.74,152.62,108.68,187.98000000000002,17.42,90.48,62.92,186.42000000000002,157.3,133.12,75.66,148.46,151.84,40.3,88.14,142.74,132.08,181.22,42.900000000000006,31.72,125.83999999999999,162.5,34.58,160.42,141.44,24.44,167.18,109.98,112.83999999999999,84.24,60.31999999999999,100.35999999999999,122.72000000000001,153.4,172.64000000000001,213.98000000000002,190.83999999999997,204.88,153.14000000000001,178.62,139.88000000000002,51.739999999999995,175.76000000000002,175.76000000000002,108.67999999999999,60.31999999999999,124.53999999999999,93.08,65.52,81.63999999999999,169.52,156.0,258.44000000000005,213.72000000000003,55.64,76.44,109.46000000000001,176.79999999999998,125.84,197.33999999999997,106.34,102.17999999999999,111.02,115.44,93.08
Guéret,68.38,122.97999999999999,24.7,156.52,137.28,186.93999999999997,90.48,138.05999999999997,113.88000000000001,88.13999999999999,106.60000000000001,64.22,132.6,96.19999999999999,49.92,38.74,66.04,28.6,29.64,293.28,302.9,82.42,111.28,0.0,42.64,87.88,81.12,91.26,71.24000000000001,130.26,103.74,97.76,95.94,63.7,91.0,93.86,20.8,48.36,96.98,67.86,88.14,45.760000000000005,59.019999999999996,62.400000000000006,76.7,52.78,71.76,75.4,84.24000000000001,68.38,117.78,120.89999999999998,101.14,86.06,124.27999999999999,105.29999999999998,100.1,128.95999999999998,37.96,150.28,117.25999999999999,81.89999999999999,145.33999999999997,33.28,108.42,115.96,117.0,143.78,128.7,63.7,100.1,50.44,68.38,86.32000000000001,86.32,87.88,105.04,88.91999999999999,87.62,51.480000000000004,126.36000000000001,87.62,85.02000000000001,161.45999999999998,116.74,69.94,34.84,16.64,117.0,66.03999999999999,114.39999999999999,74.36,94.12,94.38,85.8,103.47999999999999
Périgueux,99.83999999999999,154.44,56.16,140.66,156.26,178.61999999999998,109.46,169.51999999999998,71.24000000000001,119.6,72.28,55.900000000000006,124.28,113.35999999999999,41.08,22.62,53.56,71.24000000000001,20.8,284.96,294.58,113.88,113.61999999999999,42.64,0.0,119.33999999999999,95.41999999999999,124.27999999999999,113.88000000000002,117.52,95.42,55.120000000000005,53.3,22.88,82.68,96.19999999999999,63.44,65.52,111.01999999999998,99.32,58.5,88.4,73.32,81.38,73.32,95.42000000000002,29.12,32.76,79.30000000000001,79.03999999999999,120.63999999999999,152.35999999999999,132.6,96.72,155.73999999999998,136.76,96.72,160.42,69.42,180.17999999999998,151.57999999999998,99.05999999999999,167.7,47.58,85.8,73.32,91.26,175.24000000000004,160.16000000000003,77.22,131.56,81.89999999999999,85.53999999999999,99.84,117.77999999999999,130.52,127.65999999999998,120.38,130.26000000000002,48.1,148.98,55.900000000000006,42.38,153.14,108.42,66.56,45.5,26.0,148.46,97.5,145.86,117.00000000000001,136.76000000000002,137.02000000000004,128.44000000000003,143.26
