Ciudad,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry-Courcouronnes,Nanterre,Bobigny,Créteil,Cergy
Montauban,9.3,14.5,0.0,22.599999999999998,28.4,20.5,0.0,10.6,9.4,0.0,12.5,0.0,3.4,33.8,0.0,4.4,37.6,0.0,0.0,20.5,25.4,0.0,17.1,4.4,4.4,11.100000000000001,1.7,11.8,11.8,17.1,3.4,3.2,0.0,19.1,0.0,17.1,4.4,17.1,13.0,11.100000000000001,9.7,4.4,0.0,0.0,17.1,6.7,4.4,7.1,0.0,4.4,17.1,7.1,7.9,4.4,7.1,7.1,17.1,13.899999999999999,0.0,25.6,11.8,33.8,24.7,0.0,2.0,0.0,24.4,14.200000000000001,14.200000000000001,0.0,11.100000000000001,3.2,29.8,13.4,19.0,7.5,33.8,7.5,7.5,4.4,39.0,0.0,0.0,3.4,5.699999999999999,38.7,4.4,4.4,11.100000000000001,0.0,11.100000000000001,7.5,7.5,7.5,7.5,7.5
Toulon,36.6,30.1,15.600000000000001,18.0,22.5,17.1,15.600000000000001,26.200000000000003,29.299999999999997,15.600000000000001,20.7,3.4,0.0,49.0,3.4,3.4,8.0,15.600000000000001,3.4,17.1,22.0,47.9,3.4,3.4,3.4,41.199999999999996,18.3,27.4,27.4,16.099999999999998,0.0,30.0,30.0,22.5,3.4,3.4,18.8,32.3,22.5,41.199999999999996,30.0,22.3,27.3,15.600000000000001,16.099999999999998,22.3,3.4,10.5,0.0,3.4,3.4,22.700000000000003,55.8,3.4,41.199999999999996,22.700000000000003,16.099999999999998,41.199999999999996,15.600000000000001,41.2,27.400000000000002,49.0,40.3,15.600000000000001,41.9,39.9,20.799999999999997,44.3,44.3,27.3,41.199999999999996,33.3,45.0,29.2,34.8,23.1,29.799999999999997,23.1,23.1,3.4,33.3,3.4,3.4,0.0,5.2,8.4,3.4,3.4,41.199999999999996,15.600000000000001,41.199999999999996,23.1,23.1,23.1,23.1,23.1
Avignon,31.400000000000002,24.9,10.4,16.9,22.7,22.3,10.4,21.0,31.6,10.4,23.0,5.699999999999999,5.2,43.8,5.699999999999999,5.699999999999999,10.299999999999999,10.4,5.699999999999999,22.3,27.2,42.7,5.699999999999999,5.699999999999999,5.699999999999999,36.0,13.1,22.200000000000003,22.200000000000003,18.4,2.3,32.3,32.3,24.799999999999997,5.699999999999999,5.699999999999999,13.600000000000001,27.1,24.4,36.0,32.3,17.1,22.1,10.4,18.4,17.1,5.699999999999999,12.799999999999999,2.3,5.699999999999999,5.699999999999999,17.5,50.6,5.699999999999999,36.0,17.5,18.4,36.0,10.4,36.0,22.2,43.8,35.099999999999994,10.4,44.199999999999996,42.199999999999996,23.099999999999998,39.1,39.1,22.1,36.0,28.1,39.8,31.099999999999998,36.699999999999996,17.9,24.6,17.9,17.9,5.699999999999999,28.099999999999998,5.699999999999999,5.699999999999999,5.2,0.0,10.7,5.699999999999999,5.699999999999999,36.0,10.4,36.0,17.9,17.9,17.9,17.9,17.9
La Roche-sur-Yon,27.4,29.6,14.899999999999999,27.599999999999998,14.899999999999999,25.5,14.899999999999999,29.6,48.10000000000001,51.7,51.2,5.0,8.4,2.2,5.0,5.0,1.1,41.8,5.0,25.5,30.4,41.8,2.2,10.6,5.0,26.0,34.7,26.6,34.5,2.2,8.4,41.900000000000006,31.6,19.6,5.0,2.2,10.6,25.1,40.6,26.0,37.1,32.0,25.7,14.899999999999999,2.2,38.6,5.0,31.6,5.0,12.4,2.2,59.0,49.699999999999996,12.4,59.0,59.0,2.2,65.8,41.8,15.3,2.2,26.6,15.3,14.899999999999999,52.7,31.6,63.1,63.0,29.1,20.5,26.0,18.099999999999998,22.6,33.9,36.7,42.5,2.2,42.5,42.5,5.0,7.4,9.4,38.7,8.4,10.7,0.0,10.6,5.0,26.0,46.0,26.0,42.5,49.1,49.1,42.5,29.6
Poitiers,16.8,46.2,4.3,22.599999999999998,4.3,20.5,4.3,46.2,13.8,7.4,16.900000000000002,0.0,3.4,29.4,0.0,0.0,5.6,3.2,0.0,20.5,25.4,3.2,0.0,0.0,0.0,15.4,24.1,29.4,31.300000000000004,0.0,3.4,7.6000000000000005,12.0,0.0,0.0,0.0,0.0,12.7,29.999999999999996,15.4,17.5,19.6,15.100000000000001,4.3,18.299999999999997,26.200000000000003,0.0,12.0,0.0,0.0,0.0,58.0,11.100000000000001,0.0,14.5,14.5,18.299999999999997,21.3,3.2,42.5,29.4,29.4,42.5,4.3,33.1,12.0,17.4,18.5,18.5,9.899999999999999,15.4,7.5,25.4,23.299999999999997,26.1,39.2,29.4,39.2,39.2,5.6,34.6,4.4,4.4,3.4,5.699999999999999,10.6,0.0,0.0,15.4,7.4,15.4,39.2,45.800000000000004,39.2,39.2,32.4
Limoges,16.8,18.8,4.3,22.599999999999998,0.0,20.5,0.0,14.899999999999999,13.8,4.3,11.9,0.0,3.4,29.4,0.0,0.0,4.6,8.8,0.0,20.5,25.4,4.3,0.0,0.0,0.0,15.4,32.1,20.6,20.6,12.7,3.4,7.6000000000000005,0.0,0.0,0.0,0.0,0.0,12.7,29.999999999999996,15.4,17.5,0.0,23.1,0.0,12.7,15.5,0.0,0.0,0.0,0.0,0.0,11.399999999999999,12.2,0.0,11.399999999999999,11.399999999999999,12.7,18.2,4.3,29.9,32.8,29.4,29.0,12.3,33.1,0.0,17.4,18.5,18.5,9.899999999999999,15.4,7.5,25.4,23.299999999999997,26.1,28.5,29.4,11.8,28.5,0.0,34.6,0.0,4.4,3.4,5.699999999999999,5.0,0.0,0.0,15.4,4.3,15.4,28.5,35.1,28.5,28.5,28.5
Épinal,5.3,9.2,11.100000000000001,31.400000000000002,26.900000000000002,32.400000000000006,26.8,0.0,19.0,7.1,23.0,11.100000000000001,41.2,23.9,11.100000000000001,15.400000000000002,21.0,8.0,23.400000000000002,32.400000000000006,35.800000000000004,8.0,23.9,15.400000000000002,32.0,0.0,22.9,12.2,24.5,23.9,38.3,12.8,11.100000000000001,15.400000000000002,11.100000000000001,23.9,11.2,24.7,26.900000000000002,0.0,32.900000000000006,35.9,13.9,13.9,47.8,29.299999999999997,11.100000000000001,32.0,13.9,37.4,23.9,0.0,3.3,45.3,0.0,0.0,23.9,0.0,8.0,0.0,9.2,12.2,19.4,11.100000000000001,13.100000000000001,11.100000000000001,28.5,4.0,0.0,13.9,0.0,7.9,36.4,20.200000000000003,14.600000000000001,16.5,23.9,16.299999999999997,16.5,21.0,18.7,11.100000000000001,11.100000000000001,41.2,36.0,26.0,15.400000000000002,15.400000000000002,0.0,18.0,0.0,16.299999999999997,16.5,16.5,16.5,9.2
Auxerre,27.7,14.5,0.0,52.1,47.6,53.1,0.0,10.6,7.9,0.0,11.9,0.0,15.600000000000001,12.9,0.0,4.3,13.0,4.2,12.3,53.1,56.5,10.0,33.599999999999994,4.3,20.9,18.0,19.8,10.5,35.6,33.599999999999994,0.0,1.7,0.0,4.3,0.0,33.599999999999994,7.4,20.9,47.6,22.4,21.8,37.1,10.8,0.0,43.99999999999999,30.5,0.0,20.9,0.0,33.599999999999994,12.9,7.1,17.9,56.4,7.1,7.1,43.99999999999999,13.899999999999999,0.0,25.6,11.8,10.5,24.7,0.0,2.0,0.0,17.4,11.1,21.1,27.5,18.0,21.5,47.5,40.9,37.0,7.5,12.9,7.5,7.5,13.0,17.7,0.0,0.0,15.600000000000001,10.4,45.99999999999999,7.4,4.3,18.0,0.0,18.0,7.5,7.5,7.5,7.5,7.5
Belfort,5.3,9.2,11.100000000000001,31.400000000000002,26.900000000000002,32.400000000000006,26.8,0.0,19.0,7.1,23.0,11.100000000000001,41.2,23.9,11.100000000000001,15.400000000000002,21.0,8.0,23.400000000000002,32.400000000000006,35.800000000000004,8.0,23.9,15.400000000000002,32.0,0.0,22.9,12.2,53.6,37.4,38.3,12.8,11.100000000000001,15.400000000000002,11.100000000000001,37.4,11.2,24.7,26.900000000000002,0.0,32.900000000000006,14.7,13.9,13.9,47.8,48.5,11.100000000000001,32.0,13.9,37.4,23.9,0.0,0.0,37.4,0.0,0.0,47.8,0.0,8.0,0.0,9.2,12.2,19.4,11.100000000000001,13.100000000000001,11.100000000000001,28.5,3.1,3.1,13.9,0.0,7.9,37.4,20.200000000000003,14.600000000000001,16.5,23.9,25.5,25.5,21.0,18.7,11.100000000000001,11.100000000000001,41.2,36.0,26.0,15.400000000000002,15.400000000000002,0.0,18.0,0.0,25.5,16.5,16.5,16.5,9.2
Évry-Courcouronnes,35.199999999999996,7.0,7.5,59.6,55.1,60.6,7.5,7.0,15.399999999999999,9.2,19.4,7.5,23.099999999999998,5.4,7.5,39.2,44.800000000000004,19.7,19.8,60.6,64.0,17.5,30.999999999999996,28.5,28.5,25.5,27.3,3.0,8.0,30.999999999999996,7.5,9.2,28.5,39.2,7.5,30.999999999999996,19.6,26.5,55.1,29.9,56.7,19.6,18.3,7.5,40.5,13.0,7.5,28.5,7.5,30.099999999999998,5.4,18.8,16.299999999999997,28.799999999999997,16.299999999999997,16.299999999999997,30.999999999999996,23.099999999999998,7.5,18.1,4.3,3.0,17.2,7.5,72.3,28.5,24.9,20.299999999999997,16.299999999999997,35.0,25.5,29.0,19.9,48.4,44.5,0.0,5.4,0.0,0.0,44.800000000000004,10.2,7.5,7.5,23.099999999999998,17.9,42.5,39.2,28.5,16.299999999999997,7.5,25.5,0.0,6.6,0.0,0.0,0.0
Nanterre,35.199999999999996,0.0,7.5,59.6,55.1,60.6,7.5,0.0,15.399999999999999,9.2,19.4,7.5,23.099999999999998,5.4,7.5,45.8,50.2,26.3,19.8,60.6,64.0,17.5,5.4,35.1,35.1,25.5,27.3,3.0,14.6,5.4,7.5,9.2,7.5,45.8,7.5,5.4,26.200000000000003,33.1,55.1,29.9,63.3,26.200000000000003,18.3,7.5,47.1,19.6,7.5,35.1,7.5,36.7,5.4,16.5,16.5,15.4,16.5,16.5,5.4,23.3,7.5,11.1,4.3,3.0,18.1,7.5,78.89999999999999,7.5,24.9,20.5,16.5,35.0,16.5,29.0,26.5,48.4,44.5,0.0,5.4,0.0,6.6,52.1,10.2,7.5,7.5,23.099999999999998,17.9,49.1,45.8,35.1,16.5,7.5,16.5,6.6,0.0,0.0,0.0,0.0
Bobigny,35.199999999999996,0.0,7.5,59.6,55.1,60.6,7.5,0.0,15.399999999999999,9.2,19.4,7.5,23.099999999999998,5.4,7.5,39.2,44.800000000000004,19.7,19.8,60.6,64.0,17.5,5.4,28.5,28.5,25.5,27.3,3.0,14.6,5.4,7.5,9.2,7.5,39.2,7.5,5.4,19.6,26.5,55.1,29.9,56.7,19.6,18.3,7.5,47.1,13.0,7.5,28.5,7.5,36.7,5.4,16.5,16.5,15.4,16.5,16.5,5.4,23.3,7.5,11.1,4.3,3.0,10.2,7.5,72.3,7.5,24.9,20.5,16.5,35.0,16.5,29.0,26.5,48.4,44.5,0.0,5.4,0.0,6.6,44.800000000000004,10.2,7.5,7.5,23.099999999999998,17.9,49.1,39.2,28.5,16.5,7.5,16.5,0.0,0.0,0.0,0.0,0.0
Créteil,35.199999999999996,0.0,7.5,59.6,55.1,60.6,7.5,0.0,15.399999999999999,9.2,19.4,7.5,23.099999999999998,5.4,7.5,39.2,44.800000000000004,19.7,19.8,60.6,64.0,17.5,5.4,28.5,28.5,25.5,27.3,3.0,8.0,30.999999999999996,7.5,9.2,7.5,39.2,7.5,30.999999999999996,19.6,26.5,55.1,29.9,56.7,19.6,18.3,7.5,40.5,13.0,7.5,28.5,7.5,30.099999999999998,5.4,16.5,16.5,28.799999999999997,16.5,16.5,30.999999999999996,23.3,7.5,11.1,4.3,3.0,10.2,7.5,72.3,7.5,24.9,20.5,16.5,35.0,25.5,29.0,19.9,48.4,44.5,0.0,5.4,0.0,0.0,44.800000000000004,10.2,7.5,7.5,23.099999999999998,17.9,42.5,39.2,28.5,16.5,7.5,16.5,0.0,0.0,0.0,0.0,0.0
Cergy,35.199999999999996,0.0,7.5,59.6,55.1,60.6,7.5,0.0,15.399999999999999,9.2,19.4,7.5,23.099999999999998,5.4,7.5,32.4,30.700000000000003,19.7,19.8,60.6,64.0,17.5,5.4,28.5,32.4,25.5,27.3,3.0,14.6,5.4,7.5,9.2,7.5,32.4,7.5,5.4,19.6,19.7,55.1,29.9,49.9,19.6,18.3,7.5,27.6,13.0,7.5,44.4,7.5,17.2,5.4,9.2,9.2,15.4,9.2,9.2,5.4,0.0,7.5,18.1,4.3,3.0,18.1,7.5,65.5,7.5,24.9,13.2,9.2,35.0,9.2,29.0,7.0,48.4,44.5,0.0,5.4,0.0,6.6,32.6,10.2,7.5,7.5,23.099999999999998,17.9,29.6,32.4,28.5,9.2,7.5,9.2,0.0,0.0,0.0,0.0,0.0
