Ciudad,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry-Courcouronnes,Nanterre,Bobigny,Créteil,Cergy
Carcassonne,266.55766600000004,383.6186660000001,195.11266600000002,189.048,203.594334,254.15666700000003,165.055334,406.41799900000007,44.045667,307.43399900000003,inf,86.93433300000001,140.847,374.977999,112.252666,184.921666,228.70933300000002,236.54266600000003,148.158666,442.433,464.365333,297.306666,358.73833199999996,200.63666600000002,144.87266599999998,318.07366600000006,167.295,359.283,323.837333,365.643333,89.75,39.682,70.06400000000001,154.048666,63.793667,327.89599899999996,237.46333300000003,273.576666,206.21499999999997,282.62799900000005,115.637,281.65533300000004,196.49366600000002,168.87366600000001,287.386666,286.053666,93.315333,100.61866599999999,128.36433300000002,284.81399899999997,371.167332,372.53599900000006,338.350666,316.11666599999995,378.52033200000005,344.91599900000006,328.816666,393.60633200000007,218.58966600000002,443.0536660000001,400.7129990000001,349.659666,433.40733300000005,179.92166600000002,120.632,96.536,45.504333,420.1453320000001,393.4459990000001,225.49466600000002,339.7093330000001,243.88566600000001,321.722333,231.78866699999998,259.484667,344.39533200000005,386.080667,316.31499900000006,352.220999,230.034333,420.42299900000006,45.504333,65.438333,191.94400000000002,115.066667,267.556666,225.43099899999999,178.54066600000002,369.6310000000001,268.30566600000003,365.02766600000007,328.74399900000003,366.03099900000007,352.220999,337.02999900000003,372.01533200000006
Rodez,179.623333,296.684333,108.178333,172.668666,187.21499999999997,237.77733300000003,109.09899999999999,319.483666,103.64933400000001,220.499666,86.93433300000001,inf,124.46766600000001,299.61566600000003,25.318333,130.734666,190.114333,149.608333,61.224333,426.053666,447.985999,210.37233299999997,285.40666600000003,113.70233300000001,98.971666,231.13933300000002,132.89499999999998,272.348667,236.903,311.456333,73.370666,68.90866700000001,90.225333,139.707333,47.414333,254.56433300000003,150.529,198.214333,171.815,195.693666,134.450333,194.721,109.55933300000001,81.939333,233.19966599999998,199.11933299999998,47.414333,86.277333,41.43,209.45166600000002,296.915,285.601666,251.41633299999995,240.75433300000003,291.585999,257.981666,274.629666,306.671999,131.65533299999998,356.119333,313.77866600000004,274.29733300000004,346.47299999999996,92.98733299999999,149.767,125.671,110.847666,333.2109990000001,306.51166600000005,138.560333,252.77500000000003,156.951333,246.36,192.00933300000003,219.70533300000002,257.460999,299.14633399999997,229.380666,265.28666599999997,175.847333,333.488666,41.43,51.097,175.56466600000002,98.687333,213.531,150.068666,91.606333,282.69666700000005,181.371333,278.09333300000003,241.809666,279.096666,265.28666599999997,250.095666,285.080999
Marseille,200.93899900000002,385.47733300000004,196.97133300000002,104.499666,119.04599999999999,113.309667,80.507,408.27666600000003,184.89266700000002,309.292666,140.847,124.46766600000001,inf,405.75833300000005,149.785999,255.202332,314.581999,238.40133300000002,185.691999,301.586,323.518333,268.859999,409.874332,238.16999900000002,223.439332,266.302999,82.746666,361.14166700000004,325.696,435.923999,51.097,180.529,210.911,264.174999,77.05333300000001,379.031999,274.745333,304.357,121.666666,230.857332,256.484,287.91233300000005,130.874999,130.223,357.667332,287.91233300000005,171.881999,210.744999,120.60733300000001,333.919332,421.382666,374.39466600000003,309.903999,365.221999,346.861333,346.774666,399.097332,360.671333,220.44833300000002,444.91233300000005,402.57166600000005,380.44000000000005,435.266,181.780333,261.479,237.38299999999998,140.486666,368.37466500000005,341.675332,159.875999,287.938666,192.114999,352.50266700000003,147.24033300000002,174.93633300000002,346.253999,387.93933400000003,318.173666,354.079666,300.314999,422.28166600000003,165.89766600000002,175.56466600000002,51.097,30.518333,337.998666,274.536332,216.07399900000001,317.860333,270.164333,313.256999,330.602666,367.88966600000003,354.079666,338.888666,373.873999
Caen,298.623,119.19566599999999,208.787,446.67600000000004,408.11133300000006,516.726,325.25133300000005,166.149666,370.03666599999997,191.367999,374.977999,299.615666,405.75833300000005,inf,274.297333,190.056333,177.30599899999999,167.357,238.391333,705.002333,729.276666,249.844332,81.479,189.623333,230.105333,291.448665,328.479333,52.116,87.561667,131.195,372.98633199999995,335.295999,324.044666,234.248333,347.029999,68.589666,152.796666,101.401333,362.459667,282.959332,295.01966600000003,130.857666,280.351,275.53533300000004,109.09899899999999,125.34533400000001,281.662666,287.678333,316.044666,93.837666,25.318333,165.222333,230.129333,75.005333,226.446666,192.842333,107.71799899999999,229.215333,201.421667,131.405666,67.669,25.318333,109.30966599999999,223.978,346.525666,359.490333,410.463332,284.305666,305.163666,283.437,274.781666,257.56,53.255666,336.886,339.686,116.340333,25.318333,144.420666,118.33699999999999,165.39833299999998,68.265666,333.476999,309.539666,456.85533300000003,375.24000000000007,138.458666,149.547,208.009333,255.447666,192.429999,291.81399899999997,140.277666,104.832,120.48333299999999,128.309,88.720333
Aurillac,169.03566700000002,271.366,82.86,197.986999,203.92766699999999,263.095666,121.067667,294.165333,128.967667,195.181333,112.252666,25.318333,149.785999,274.29733300000004,inf,105.416333,164.796,124.28999999999999,35.906,451.37199899999996,473.30433200000004,185.054,260.088333,88.384,81.332667,205.82100000000003,144.863667,247.03033399999998,211.584667,286.138,98.688999,94.227,115.543666,133.442,72.732666,229.24599999999998,125.210667,172.89600000000002,183.78366699999998,170.375333,149.446333,169.402667,98.97166700000001,71.351667,207.88133299999998,173.801,60.764,101.27333300000001,60.764,184.133333,271.59666699999997,260.28333299999997,226.098,215.43599999999998,266.26766599999996,232.663333,249.311333,281.353666,106.337,330.801,288.460333,248.979,321.15466699999996,67.669,175.085333,150.989333,136.165999,307.8926660000001,281.19333300000005,127.97266700000002,227.45666700000004,131.633,221.04166700000002,181.421667,209.117667,232.142666,273.828001,204.062333,239.968333,150.529,308.17033299999997,66.748333,76.415333,200.882999,124.00566599999999,188.212667,124.750333,66.288,257.37833400000005,156.053,252.77500000000003,216.491333,253.778333,239.968333,224.777333,259.76266599999997
Angoulême,206.457333,277.747667,116.62133299999999,303.403332,309.34400000000005,368.511999,226.48400000000004,324.701667,179.980333,228.942666,184.92166600000002,130.734666,255.202332,190.056333,105.41633300000001,inf,59.379667,128.026333,69.510333,556.788332,578.720665,218.815333,173.816666,68.589666,40.049,239.582333,233.725999,209.390333,184.591,180.72166700000002,204.105332,145.239666,133.988333,44.192,178.148999,142.974333,97.590666,88.655,270.294,204.136666,104.963333,118.111333,185.597666,176.76800000000003,102.465,146.807333,91.606333,97.622,166.18033300000002,99.89233300000001,186.245666,286.785667,259.859333,131.195,300.028999,266.424666,143.895,315.114999,140.098333,321.461999,257.725333,164.738,299.365999,129.224666,156.469333,169.43400000000003,230.42599900000002,341.65399900000006,314.95466600000003,191.271333,261.218,165.394333,136.800667,244.72033299999998,247.520333,221.95233299999998,215.374666,210.444,221.492,45.112667,258.321999,143.420666,119.483333,306.299332,229.421999,82.796334,40.509333,39.128333,291.13966700000003,189.814333,286.536333,198.015,239.60033299999998,233.460667,218.269667,245.994666
La Rochelle,260.392334,292.169332,170.556334,362.782999,368.72366700000003,427.891666,285.863667,339.123332,223.768,259.73866599999997,228.70933300000002,190.114333,314.581999,177.30599899999999,164.796,59.379667,inf,154.265333,128.89,616.167999,638.100332,267.04699999999997,139.558666,122.524667,99.42866699999999,293.517334,290.24866699999995,202.626666,181.986,146.463667,263.484999,189.027333,164.457,74.660667,237.528666,108.71633299999999,117.921333,108.985667,324.229001,258.071667,135.43200000000002,138.442,242.12033399999999,236.147667,68.207,167.138,150.986,128.090667,225.56,89.455,151.987666,307.116334,308.09099999999995,120.757667,330.82499899999993,297.22066599999994,109.637,345.91099899999995,188.32999999999998,308.711665,244.97499899999997,157.974333,286.615665,185.747334,186.93800000000002,199.902667,274.213666,388.6839989999999,368.88966700000003,245.206334,315.153001,219.329334,130.037,298.655334,301.455334,242.283,202.62433199999998,230.774667,223.13,25.778667,245.571665,193.19266699999997,163.271,365.678999,288.801666,38.847333,60.839999999999996,98.508,345.07466800000003,220.610333,340.471334,218.345667,241.23833299999998,253.791334,238.600334,239.230999
Bourges,131.26600000000002,180.45133400000003,41.43,279.319,240.75433300000003,349.369,157.89433300000002,204.457333,253.257667,105.473333,236.542666,149.608333,238.40133300000002,167.357,124.28999999999999,128.026333,154.265333,inf,111.91466700000001,537.645333,561.919666,112.781667,190.056334,59.436667,134.931333,154.386,161.122333,122.740334,87.294667,223.660668,218.197999,218.517,229.299666,172.218333,197.022666,159.214001,36.344,65.955667,195.102667,128.945333,232.989666,49.511,112.994,108.17833300000001,152.12133400000002,49.511,185.054,192.933333,148.687666,114.10133400000001,192.675333,170.575333,153.825667,145.404001,176.559666,142.955333,193.55133400000003,191.645666,34.064667,239.88633400000003,180.973667,142.038667,230.24000100000003,56.621,284.495666,264.745333,260.45599899999996,234.418666,217.329333,116.08000000000001,163.592667,90.203,114.10133400000001,169.529,172.329,124.656,149.538001,113.14766700000001,124.19566700000001,128.48666599999999,192.48533400000002,191.038333,200.705333,289.498333,207.883,164.709001,93.425333,88.898,193.51433400000002,66.345,188.911,100.71866700000001,142.304,136.164334,120.97333400000001,152.276
Tulle,164.741333,263.411333,74.905333,233.892999,239.833667,299.001666,156.973667,286.210666,164.873667,187.226666,148.158666,61.224333,185.691999,238.391333,35.906,69.510333,128.89,111.91466700000001,inf,487.277999,509.210332,177.099333,224.18233300000003,52.478,45.426667,197.866333,164.215666,234.65500100000003,199.209334,250.23200000000003,134.594999,130.133,139.79500000000002,97.536,108.638666,193.34000000000003,89.304667,136.99,203.13566600000001,162.420666,151.60166700000002,133.496667,116.087333,107.257667,171.975333,161.425667,96.67,103.428667,96.67,148.22733300000002,235.69066700000002,252.328666,218.14333299999998,179.53000000000003,258.312999,224.708666,213.405333,273.398999,98.382333,322.846333,280.505666,213.073,313.2,59.714333,199.33666700000003,175.24066700000003,172.071999,299.93799900000005,273.238666,128.492333,219.502,123.67833300000001,185.135667,181.941333,205.80433299999999,224.187999,261.452668,196.107666,232.013666,114.623,300.215666,102.65433300000001,112.32133300000001,236.78899900000002,159.911666,152.306667,88.844333,30.382,249.42366700000002,148.098333,244.820333,208.536666,245.823666,232.013666,216.822666,251.807999
Ajaccio,444.62233399999997,660.969667,496.21533299999993,258.326333,296.89099999999996,188.276333,379.751,654.9176679999999,486.478667,584.785,442.433,426.05366599999996,301.586,705.0023329999999,451.37199899999996,556.788332,616.167999,537.6453329999999,487.27799899999997,inf,75.034333,515.084668,711.460332,539.755999,525.0253319999999,512.527668,383.68566699999997,660.3856669999999,624.9399999999999,737.509999,352.683,482.115,512.497,565.7609989999999,378.63933299999997,680.6179989999999,573.989333,603.6009999999999,350.28966699999995,477.082001,558.0699999999999,587.1563329999999,431.81399999999996,429.467,659.253332,587.1563329999999,473.46799899999996,512.3309989999999,422.193333,635.505332,722.968666,621.035668,556.128668,666.807999,593.0860019999999,593.415668,700.683332,606.896002,519.692333,720.404667,678.064,679.6839999999999,710.758334,481.02433299999996,563.065,538.969,442.07266599999997,614.599334,587.900001,429.31233399999996,534.163335,461.55133399999994,651.7466669999999,375.86333399999995,403.559334,621.7463329999999,687.183334,593.6659999999999,629.5719999999999,601.900999,697.7739999999999,467.48366599999997,477.15066599999994,250.489,332.104333,639.584666,576.1223319999999,517.659999,564.0850019999999,545.656667,559.481668,606.0949999999999,643.382,629.572,614.381,649.3663329999999
Bastia,475.642334,691.9896669999999,520.489666,289.346333,327.911,219.296333,404.025333,685.937668,508.41099999999994,615.805,464.36533299999996,447.98599899999994,323.518333,729.276666,473.30433199999993,578.7206649999999,638.100332,561.919666,509.21033199999994,75.034333,inf,546.1046680000001,733.392665,561.688332,546.9576649999999,543.547668,406.264999,684.66,649.214333,759.442332,374.61533299999996,504.047333,534.4293329999999,587.6933319999998,400.57166599999994,702.5503319999999,598.2636660000001,627.875333,381.309667,508.10200100000003,580.0023329999999,611.430666,454.393332,453.741333,681.185665,611.430666,495.40033199999993,534.2633319999999,444.12566599999997,657.4376649999999,744.900999,652.0556680000001,587.148668,688.740332,624.106002,624.4356680000001,722.6156649999999,637.916002,543.966666,751.424667,709.084,703.9583329999999,741.778334,505.298666,584.997333,560.901333,464.00499899999994,645.6193340000001,618.9200010000001,460.332334,565.183335,492.571334,676.021,406.883334,434.579334,652.7663329999999,711.457667,624.6859999999999,660.5919999999999,623.8333319999999,728.7939999999999,489.41599899999994,499.0829989999999,272.421333,354.03666599999997,661.5169989999999,598.0546649999999,539.5923319999999,595.105002,576.676667,590.5016680000001,637.1149999999999,674.4019999999999,660.592,645.401,680.3863329999999
